GEOID,year,sale_amt,home_size,yr_blt,price_sf
13063040203,2020,88430.0,1875.0,1963.0,47.16266666666667
13063040203,2021,140000.0,1619.0,1981.0,86.47313156269303
13063040203,2021,209000.0,1647.0,1963.0,126.89738919247117
13063040203,2021,47200.0,1367.0,1963.0,34.52816386247257
13063040203,2021,204700.0,1852.0,1969.0,134.98920086393088
13063040203,2022,165000.0,1900.0,1967.0,145.21052631578948
13063040203,2022,147500.0,1411.0,1962.0,192.0623671155209
13063040203,2023,308000.0,2084.0,2016.0,147.79270633397311
13063040203,2023,241840.0,1749.0,2005.0,138.273299028016
13063040203,2023,200000.0,1524.0,2008.0,131.23359580052494
13063040203,2020,197000.0,2084.0,2016.0,94.52975047984646
13063040203,2022,182000.0,1636.0,1962.0,111.24694376528116
13063040203,2021,223000.0,1768.0,2021.0,126.13122171945702
13063040203,2024,307000.0,2084.0,2016.0,147.31285988483685
13063040203,2024,245000.0,1768.0,2005.0,166.289592760181
13063040203,2022,251000.0,1167.0,1968.0,215.08140531276777
13063040203,2020,65000.0,1642.0,1971.0,39.58587088915956
13063040203,2021,85000.0,1811.0,1971.0,85.58807288790723
13063040203,2020,150000.0,1567.0,1968.0,95.72431397574984
13063040203,2021,72500.0,1176.0,1968.0,61.64965986394558
13063040203,2023,263000.0,1749.0,2005.0,150.37164093767868
13063040203,2023,210000.0,1912.0,2007.0,109.8326359832636
13063040203,2022,350000.0,3184.0,1988.0,109.92462311557787
13063040203,2024,250000.0,2244.0,1971.0,111.40819964349376
13063040203,2024,170000.0,1893.0,1971.0,89.80454305335446
13063040203,2023,341000.0,2088.0,1987.0,163.31417624521072
13063040203,2023,200000.0,2222.0,1971.0,90.00900090009002
13063040203,2024,262500.0,2156.0,1991.0,121.75324675324676
13063040203,2022,67000.0,1320.0,2003.0,246.2121212121212
13063040203,2024,177000.0,1100.0,1962.0,160.9090909090909
13063040203,2024,165000.0,1515.0,1963.0,108.91089108910892
13063040203,2020,123500.0,1368.0,1963.0,146.19883040935673
13063040203,2024,202000.0,1902.0,2007.0,106.20399579390116
13063040203,2024,315000.0,2084.0,2016.0,151.15163147792703
13063040203,2020,19625.0,1925.0,1972.0,30.649350649350648
13063040203,2023,154000.0,1204.0,1962.0,127.90697674418604
13063040203,2021,180000.0,2050.0,1969.0,87.8048780487805
13063040203,2023,175000.0,1070.0,1962.0,238.3177570093458
13063040203,2023,290000.0,2580.0,2007.0,112.4031007751938
13063040203,2023,214300.0,1384.0,2007.0,154.84104046242774
13063040203,2024,258100.0,2099.0,2016.0,122.96331586469748
13063040203,2022,140000.0,1444.0,2007.0,157.56578947368422
13063040203,2022,180000.0,1303.0,1963.0,138.14274750575595
13063040203,2022,209900.0,1466.0,2007.0,143.1787175989086
13063040203,2024,280000.0,1976.0,1969.0,141.7004048582996
13063040203,2022,310400.0,2580.0,2007.0,120.31007751937985
13063040203,2024,225000.0,2088.0,1987.0,107.75862068965516
13063040203,2022,307600.0,2084.0,2016.0,167.94625719769672
13063040203,2021,139000.0,2580.0,2007.0,111.47286821705428
13063040203,2021,287000.0,2580.0,2007.0,111.24031007751938
13063040203,2022,160000.0,1150.0,1968.0,243.91304347826087
13063040203,2020,190000.0,2100.0,1989.0,90.47619047619048
13063040203,2020,203000.0,2113.0,2016.0,96.07193563653573
13063040203,2020,185000.0,2126.0,2016.0,87.01787394167451
13063040203,2020,188500.0,2084.0,2016.0,90.4510556621881
13063040203,2022,280000.0,2588.0,1987.0,108.19165378670787
13063040203,2023,343000.0,2188.0,1990.0,156.76416819012798
13063040203,2020,20000.0,1008.0,1972.0,19.84126984126984
13063040203,2022,280000.0,1742.0,2015.0,160.73478760045924
13063040203,2020,155000.0,1500.0,2003.0,103.33333333333331
13063040203,2021,215000.0,1864.0,2021.0,115.34334763948496
13063040203,2021,280000.0,2099.0,2016.0,133.3968556455455
13063040203,2022,225000.0,1852.0,1969.0,121.4902807775378
13063040203,2022,205000.0,1452.0,2008.0,141.18457300275483
13063040203,2021,196000.0,2092.0,1986.0,93.6902485659656
13063040203,2020,135500.0,1352.0,2005.0,100.22189349112426
13063040203,2020,145000.0,1768.0,2007.0,82.01357466063348
13063040203,2020,143000.0,1558.0,2007.0,91.78433889602054
13063040203,2020,210000.0,1864.0,2020.0,112.66094420600858
13063040203,2020,156000.0,2100.0,1989.0,74.28571428571429
13063040203,2023,180000.0,1431.0,1962.0,125.78616352201256
13063040203,2020,183500.0,2099.0,2016.0,87.42258218199143
13063040203,2020,40500.0,1984.0,1974.0,125.50403225806453
13063040203,2022,120000.0,2580.0,2007.0,120.15503875968992
13063040203,2023,290000.0,1786.0,2016.0,162.37402015677492
13063040203,2021,215000.0,1864.0,2021.0,115.34334763948496
13063040203,2022,283300.0,1513.0,2007.0,187.2438863185724
13063040204,2022,215000.0,2128.0,2008.0,101.03383458646616
13063040204,2022,327000.0,2118.0,2007.0,154.39093484419263
13063040204,2021,232999.0,1986.0,2008.0,117.3207452165156
13063040204,2021,265000.0,2128.0,2008.0,124.53007518796991
13063040204,2022,280000.0,1780.0,2017.0,157.3033707865169
13063040204,2021,291000.0,1938.0,2018.0,150.1547987616099
13063040204,2020,190000.0,1768.0,2017.0,107.46606334841628
13063040204,2020,176000.0,1943.0,2008.0,90.5815748841997
13063040204,2022,151198.0,1352.0,1991.0,139.0532544378698
13063040204,2021,195000.0,1486.0,2000.0,131.22476446837146
13063040204,2023,200000.0,1617.0,1993.0,123.68583797155226
13063040204,2020,154000.0,1093.0,1995.0,140.89661482159195
13063040204,2022,320100.0,2196.0,2007.0,145.76502732240436
13063040204,2020,178900.0,2214.0,2007.0,80.80397470641373
13063040204,2020,163000.0,2300.0,1994.0,70.8695652173913
13063040204,2022,218000.0,1940.0,1993.0,112.37113402061856
13063040204,2021,209000.0,1920.0,1992.0,108.85416666666669
13063040204,2020,175000.0,2286.0,2006.0,76.55293088363955
13063040204,2023,215000.0,1352.0,1994.0,159.02366863905326
13063040204,2022,192500.0,1420.0,2000.0,135.56338028169014
13063040204,2022,250000.0,1792.0,1998.0,139.50892857142858
13063040204,2020,190000.0,1780.0,2017.0,106.74157303370788
13063040204,2021,203000.0,3038.0,1967.0,66.82027649769586
13063040204,2021,218000.0,1406.0,1999.0,155.04978662873398
13063040204,2022,195000.0,1342.0,1992.0,145.30551415797316
